date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:03	22917/22917	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:01%20GMT	http://envato.megadrupal.com/html/gofar/destinations-hotel-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/destinations-hotel-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:05	20606/20606	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:50%20GMT	http://envato.megadrupal.com/html/gofar/destinations-attraction-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/destinations-attraction-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:06	23517/23517	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:53%20GMT	http://envato.megadrupal.com/html/gofar/destinations-flight-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/destinations-flight-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:07	23411/23411	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:06%20GMT	http://envato.megadrupal.com/html/gofar/destinations-train-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/destinations-train-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:09	22313/22313	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:43%20GMT	http://envato.megadrupal.com/html/gofar/trip.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/trip.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:10	24958/24958	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:42%20GMT	http://envato.megadrupal.com/html/gofar/trip-detail.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/trip-detail.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:11	23246/23246	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:40%20GMT	http://envato.megadrupal.com/html/gofar/trip-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/trip-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:12	26222/26222	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:41%20GMT	http://envato.megadrupal.com/html/gofar/trip-detail-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/trip-detail-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:14	22379/22379	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:19%20GMT	http://envato.megadrupal.com/html/gofar/hotel.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/hotel.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:15	31221/31221	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:18%20GMT	http://envato.megadrupal.com/html/gofar/hotel-detail.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/hotel-detail.html	(from http://envato.megadrupal.com/html/gofar/)
